folioviv,tenencia,renta,ubica_geo,tam_loc,est_socio,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,cocina,cuart_dorm,num_cuarto,lugar_coc,agua_ent,ab_agua,dotac_agua,excusado,uso_compar,sanit_agua,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos,combus,eli_basura,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,medid_luz,bomba_agua,tanque_gas,aire_acond,calefacc,p_grietas,p_pandeos,p_levanta,p_humedad,p_fractura,p_electric,p_tuberias,antiguedad_no_especificada
1906434603,4,0,19039,1,3,2,8,10,2,50.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1906434604,1,2000,19039,1,3,2,8,10,2,50.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
1906434605,2,0,19039,1,3,2,8,10,3,50.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
1906434606,1,3000,19039,1,3,2,8,10,2,40.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,5,5,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0
1906435805,4,0,19039,1,4,1,8,10,3,29.0,1,3,7,1,1,1,1,1,2,1,3,2,0,1,1,30,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,0
1906435806,4,0,19039,1,4,1,8,10,3,24.0,1,3,6,1,1,1,1,1,2,1,2,1,0,1,1,14,4,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,1,2,2,0
1906436001,3,0,19039,1,4,1,8,10,3,25.0,1,2,7,1,1,1,1,1,2,1,4,0,0,1,1,99,4,1,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,0
1906436006,4,0,19039,1,4,1,8,10,3,18.0,1,1,7,1,1,1,1,1,2,1,3,1,0,1,1,30,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1906437802,4,0,19039,1,3,1,8,10,3,60.0,1,2,4,1,1,1,1,1,2,1,2,0,0,1,1,6,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,0
1906437803,1,3100,19039,1,3,1,8,10,3,-1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,5,3,1,2,1,1,2,2,1,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1
1906437805,1,3400,19039,1,3,2,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,5,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1
1906437806,4,0,19039,1,3,1,8,10,3,15.0,1,2,4,1,1,1,1,1,2,1,1,0,1,1,1,10,4,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,1,2,2,2,2,0
1906438301,2,0,19039,1,4,1,8,10,3,55.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,8,4,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0
1906438302,1,10000,19039,1,4,1,8,10,3,50.0,1,3,4,1,1,1,1,1,2,1,2,0,0,1,1,13,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,0
1906438303,2,0,19039,1,4,2,8,10,2,50.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,9,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0
1906438306,1,7250,19039,1,4,2,8,10,3,50.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,3,6,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1906439501,4,0,19039,1,4,1,8,10,3,40.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,4,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1906439502,1,6000,19039,1,4,1,8,10,3,-1.0,1,3,4,1,1,1,1,1,2,1,2,0,0,1,1,6,4,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,1
1906439503,5,0,19039,1,4,1,8,10,3,53.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,11,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
1906439504,4,0,19039,1,4,1,8,10,2,45.0,1,4,5,1,1,1,1,1,2,1,2,0,0,1,1,8,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0
1906439505,4,0,19039,1,4,1,8,10,3,40.0,1,3,5,1,1,1,1,1,2,1,2,1,0,1,1,20,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1906440001,4,0,19039,1,3,1,8,10,3,55.0,1,4,7,1,1,1,1,1,2,1,2,1,0,1,1,20,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,0
1906440002,1,2250,19039,1,3,1,8,10,2,1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,7,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1906440003,4,0,19039,1,3,1,8,10,3,54.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,10,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,0
1906440005,4,0,19039,1,3,1,8,10,2,12.0,1,4,5,1,1,1,1,1,2,1,2,0,0,1,1,11,3,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1906441702,1,10000,19039,1,4,1,8,10,3,10.0,1,2,5,1,1,1,1,1,2,1,1,1,0,1,1,10,3,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1906441703,3,0,19039,1,4,1,8,10,3,14.0,1,1,9,1,1,1,1,1,2,1,2,1,0,1,1,23,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1906442904,1,2500,19039,1,4,1,8,10,3,1.0,1,3,7,1,1,1,1,1,2,1,2,1,0,1,1,18,4,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,0
1906442906,4,0,19039,1,4,1,8,10,3,12.0,1,3,12,1,1,1,1,1,2,1,2,1,0,1,1,30,4,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,2,2,2,2,0
1906443301,4,0,19039,1,3,7,8,10,3,30.0,1,3,6,1,1,1,1,1,2,1,2,1,0,1,1,12,3,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0
1906443302,4,0,19039,1,3,7,8,10,3,25.0,1,2,7,1,1,1,1,1,2,1,2,1,0,1,1,14,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1906443304,3,0,19039,1,3,7,8,10,3,30.0,1,2,5,1,1,1,1,1,2,1,1,0,0,1,1,9,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
1906443305,4,0,19039,1,3,1,8,10,3,27.0,1,2,6,1,1,1,1,1,2,1,1,1,0,1,1,9,4,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,0
1906444801,1,50000,19039,1,1,1,8,10,3,10.0,1,3,4,1,1,1,1,1,2,1,4,1,0,1,1,40,4,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,2,2,0
1906445201,1,11500,19039,1,4,1,8,10,3,-1.0,1,1,4,1,1,1,1,1,2,1,2,1,0,1,1,11,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1
1906445202,1,8000,19039,1,4,1,8,10,3,-1.0,1,3,5,1,1,1,1,1,2,1,2,0,0,1,1,20,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,2,1,1,2,2,1
1906445203,4,0,19039,1,4,1,8,10,3,-1.0,1,1,5,1,1,1,1,1,2,1,2,0,0,1,1,11,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
1906445206,4,0,19039,1,4,1,8,10,3,20.0,1,2,5,1,1,1,1,1,2,1,2,0,0,1,1,20,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1906446401,4,0,19039,1,4,1,8,10,2,14.0,1,4,8,1,1,1,1,1,2,1,2,1,0,1,1,31,4,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,0
1906446402,3,0,19039,1,4,1,8,10,3,9.0,1,3,9,1,1,1,1,1,2,1,3,1,0,1,1,28,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1906446403,4,0,19039,1,4,1,8,10,3,7.0,1,2,11,1,1,1,1,1,2,1,3,1,0,1,1,11,4,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,0
1906446404,3,0,19039,1,4,1,8,10,3,9.0,1,4,5,1,1,1,1,1,2,1,3,1,0,1,1,10,4,1,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,2,0
1906446405,3,0,19039,1,4,1,8,10,3,11.0,1,4,6,1,1,1,1,1,2,1,3,1,0,1,1,20,4,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,2,2,2,0
1906446406,4,0,19039,1,4,1,8,10,3,7.0,1,3,8,1,1,1,1,1,2,1,3,1,0,1,1,26,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1906447603,1,7000,19039,1,4,1,6,10,3,-1.0,1,3,7,1,1,1,1,1,2,1,2,1,0,1,1,30,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1
1906447604,4,0,19039,1,4,1,8,10,3,8.0,1,3,8,1,1,1,1,1,2,1,3,1,0,1,1,40,4,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,0
1906447605,4,0,19039,1,4,1,8,10,3,15.0,1,3,5,1,1,1,1,1,2,1,3,1,0,1,1,15,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916448803,4,0,19039,1,4,1,8,10,3,10.0,1,3,6,1,1,1,1,1,2,1,3,1,0,1,1,50,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,0
1916448805,1,18000,19039,1,4,1,8,10,2,25.0,1,4,5,1,1,1,1,1,2,1,4,0,0,1,1,14,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916448806,1,15000,19039,1,4,1,8,10,3,30.0,1,3,5,1,1,1,1,1,2,1,4,1,0,1,1,15,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916449303,4,0,19039,1,4,1,8,10,3,70.0,1,3,10,1,1,1,1,1,2,1,2,0,0,1,1,12,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916449304,4,0,19039,1,4,1,8,10,3,80.0,1,4,5,1,1,1,1,1,2,1,1,1,0,1,1,6,4,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,2,2,1,0
1916449305,4,0,19039,1,4,1,8,10,3,70.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,7,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,0
1916449306,4,0,19039,1,4,1,8,10,3,70.0,1,3,6,1,1,1,1,1,1,1,1,0,0,1,1,10,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916450501,4,0,19039,1,3,1,8,10,3,-1.0,1,2,5,1,1,1,1,1,2,1,1,1,0,1,1,9,4,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,1
1916450503,4,0,19039,1,3,1,8,10,2,40.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,4,4,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1916450504,1,4500,19039,1,3,1,8,10,3,-1.0,1,2,4,1,1,1,1,1,1,1,1,0,0,1,1,6,3,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
1916450506,5,0,19039,1,3,1,8,10,3,65.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,6,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1916451301,4,0,19039,1,2,2,8,10,2,15.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,6,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1916451302,4,0,19039,1,2,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,0,1,1,1,1,8,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
1916451303,4,0,19039,1,2,1,8,10,3,40.0,1,1,4,1,1,1,1,1,2,1,0,1,1,1,1,5,3,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,0
1916451304,1,7200,19039,1,2,1,8,10,3,26.0,1,3,4,1,1,1,1,1,2,1,2,0,0,1,1,6,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
1916452501,4,0,19039,1,2,1,8,10,3,30.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,7,3,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0
1916452503,1,4000,19039,1,2,5,8,10,2,-1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,5,3,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
1916452504,4,0,19039,1,2,2,8,10,2,11.0,1,3,6,1,1,1,1,1,2,2,1,1,0,1,1,7,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1916452505,1,2500,19039,1,2,5,8,10,2,-1.0,1,1,1,1,1,1,1,1,2,1,1,0,0,1,1,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1
1916452506,4,0,19039,1,2,1,8,10,2,35.0,1,2,4,1,2,1,1,1,2,1,1,0,0,1,1,6,4,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,0
1916453701,1,3800,19039,1,3,1,8,10,3,-1.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,7,3,1,1,1,1,2,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1
1916453703,1,2700,19039,1,3,1,8,10,2,-1.0,1,1,3,1,1,1,1,1,2,1,0,1,1,1,1,8,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1
1916453704,1,10000,19039,1,3,1,8,10,3,1.0,1,3,6,1,1,1,1,1,2,1,1,1,0,1,1,20,4,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0
1916453705,1,6000,19039,1,3,1,8,10,3,-1.0,1,2,5,1,1,1,1,1,2,1,1,0,0,1,1,10,4,1,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,2,2,1
1916454702,4,0,19039,1,2,1,8,10,3,31.0,1,3,5,1,1,1,1,1,2,1,3,1,0,1,1,15,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,1,2,2,0
1916454703,4,0,19039,1,2,7,8,10,3,-1.0,1,1,4,1,1,1,1,1,2,1,1,0,0,1,1,8,3,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
1916454704,4,0,19039,1,2,1,8,10,3,45.0,1,4,5,1,1,1,1,1,2,1,2,0,0,1,1,8,4,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,0
1916454705,4,0,19039,1,2,7,8,10,3,36.0,1,2,5,1,1,1,1,1,2,1,1,0,0,1,1,13,4,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,1,2,2,0
1916454706,2,0,19039,1,2,1,8,10,3,40.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,9,4,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0
1916455902,4,0,19039,1,3,1,8,10,3,40.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,8,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,0
1916455903,5,0,19039,1,3,1,8,10,3,60.0,1,2,5,1,1,1,1,1,2,1,2,0,0,1,1,20,4,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,0
1916455904,4,0,19039,1,3,1,8,10,3,25.0,1,2,3,1,1,1,1,1,2,1,2,0,0,1,1,7,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,0
1916455906,4,0,19039,1,3,1,8,10,3,22.0,1,2,5,1,1,1,1,1,2,1,1,0,0,1,1,4,4,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,2,2,0
1916456501,4,0,19039,1,4,1,8,10,3,35.0,1,1,5,1,1,1,1,1,2,1,1,2,0,1,1,8,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916456502,4,0,19039,1,4,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,2,0,0,1,1,15,4,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0
1916456503,1,7000,19039,1,4,1,8,10,3,-1.0,1,3,5,1,1,1,1,1,2,1,2,0,0,1,1,9,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1
1916456506,3,0,19039,1,4,7,8,10,3,30.0,1,3,5,1,1,1,1,1,2,1,3,1,0,1,1,10,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916457702,4,0,19039,1,4,1,8,10,3,52.0,1,1,3,1,1,1,1,1,2,1,1,0,0,1,1,5,4,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,0
1916457705,1,18500,19039,1,4,1,8,10,3,-1.0,1,1,4,1,1,1,1,1,2,1,1,2,0,1,1,10,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,1
1916457706,4,0,19039,1,4,5,8,10,3,52.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,4,5,1,2,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916458202,2,0,19039,1,3,1,8,10,3,45.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,9,4,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916458203,1,10000,19039,1,3,4,8,10,3,-1.0,1,2,3,1,1,1,1,1,1,1,1,0,0,1,1,11,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
1916458204,2,0,19039,1,3,1,8,10,3,50.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,7,4,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,0
1916458205,4,0,19039,1,3,1,8,10,3,50.0,1,4,6,1,1,1,1,1,2,1,3,1,0,1,1,24,4,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,1,1,2,2,0
1916458206,1,13500,19039,1,3,0,8,1,3,-1.0,1,2,4,1,1,1,1,1,2,1,1,0,0,1,1,11,4,1,2,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
1916459902,3,0,19039,1,4,1,8,10,3,20.0,1,3,4,1,1,1,1,1,2,1,1,1,0,1,1,10,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916459903,2,0,19039,1,4,1,8,10,3,-1.0,1,1,4,1,1,1,1,1,2,1,1,1,0,1,1,8,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
1916459904,3,0,19039,1,4,1,8,10,2,15.0,1,3,5,1,1,1,1,1,2,1,1,1,0,1,1,7,4,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,0
1916459906,1,6500,19039,1,4,1,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,1,0,1,1,8,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
1916460202,3,0,19039,1,4,1,8,10,3,5.0,1,4,8,1,1,1,1,1,2,1,4,1,0,1,1,60,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,0
1916460203,4,0,19039,1,4,1,8,10,3,13.0,1,4,7,1,1,1,1,1,2,1,5,2,0,1,1,50,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,0
1916460205,4,0,19039,1,4,1,8,10,3,8.0,1,3,6,1,1,1,1,1,1,1,3,1,0,1,1,20,4,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,2,2,2,0
1916460206,4,0,19039,1,4,1,8,10,3,5.0,1,3,6,1,1,1,1,1,2,1,4,2,0,1,1,15,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,0
1916461404,2,0,19039,1,4,1,8,10,3,-1.0,1,2,5,1,1,1,1,1,2,1,2,1,0,1,1,6,4,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1
1916461405,4,0,19039,1,4,1,8,10,3,50.0,1,2,6,1,1,1,1,1,2,1,2,1,0,1,1,30,4,1,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,0
1916463901,4,0,19039,1,2,1,8,10,2,50.0,1,3,4,1,2,1,1,1,2,1,1,0,0,1,1,5,4,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1916463902,4,0,19039,1,2,1,8,10,3,60.0,1,3,5,1,1,1,1,1,2,1,1,1,0,1,1,13,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916463904,4,0,19039,1,2,1,8,10,3,50.0,1,3,5,1,1,1,1,1,2,1,1,1,0,1,1,6,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,0
1916463905,4,0,19039,1,2,1,8,10,3,48.0,1,4,6,1,1,1,1,1,2,1,1,1,0,1,1,7,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,0
1916463906,5,0,19039,1,2,1,8,10,2,45.0,1,3,6,1,1,1,1,1,2,1,0,1,1,1,1,11,4,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0
1916464801,1,4000,19039,1,4,1,8,10,3,30.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,15,4,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,0
1916464802,1,7000,19039,1,4,1,8,10,2,20.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,14,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,2,0
1916464803,2,0,19039,1,4,1,8,10,2,40.0,1,3,5,1,1,1,1,1,2,1,1,0,0,1,1,6,3,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,0
1916464804,4,0,19039,1,4,1,8,10,3,18.0,1,2,4,1,1,1,1,1,2,1,2,1,0,1,1,15,4,1,1,1,1,2,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,2,0
1916464805,2,0,19039,1,4,1,8,10,3,20.0,1,3,5,1,1,1,1,1,2,1,2,1,0,1,1,17,4,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,2,1,2,2,2,0
1916465401,1,2500,19039,1,3,1,8,10,3,20.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,4,4,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,0
1916465402,1,2000,19039,1,3,1,8,10,3,15.0,1,1,2,1,1,1,1,1,2,1,1,0,0,1,1,6,3,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,1,2,2,2,0
1916465404,4,0,19039,1,3,1,8,10,3,70.0,1,3,5,1,1,1,1,1,2,1,2,0,0,1,1,13,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0
1916465405,4,0,19039,1,3,1,8,10,3,20.0,1,2,4,1,1,1,1,1,2,1,0,1,1,1,1,7,4,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
1916465406,1,4000,19039,1,3,1,8,10,3,22.0,1,1,3,1,1,1,1,1,2,1,0,1,1,1,1,9,4,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0
1916466002,4,0,19039,1,4,1,8,10,3,-1.0,1,8,9,1,1,1,1,1,1,1,3,1,0,1,1,15,4,1,1,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,1
1916466003,4,0,19039,1,4,1,8,10,3,26.0,1,3,6,1,1,1,1,1,1,1,2,1,0,1,1,13,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916466004,4,0,19039,1,4,1,8,10,3,20.0,1,3,6,1,1,1,1,1,2,1,2,1,0,1,1,10,4,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,0
1916466005,4,0,19039,1,4,1,8,10,3,-1.0,1,2,6,1,1,1,1,1,2,1,2,0,0,1,1,7,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,1
1916467201,4,0,19039,1,2,1,8,10,3,40.0,1,1,8,1,1,1,1,1,2,1,2,0,0,1,1,20,4,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,0
1916467202,4,0,19039,1,2,1,8,10,3,25.0,1,2,3,2,1,1,1,1,2,2,1,0,0,1,1,4,3,1,2,1,1,2,2,2,2,2,1,2,2,1,2,2,2,2,2,2,2,2,0
1916467203,1,2000,19039,1,2,5,8,10,3,-1.0,1,2,3,1,1,1,1,1,2,1,1,0,0,1,1,3,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1
1916467204,4,0,19039,1,2,1,8,10,1,30.0,1,3,4,1,1,1,1,1,1,2,1,0,0,1,1,5,4,1,1,1,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,0
1916467205,1,2000,19039,1,2,5,8,10,3,-1.0,2,1,1,1,1,1,1,1,2,1,1,0,0,1,1,3,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1
1916467206,2,0,19039,1,2,5,8,10,2,-1.0,1,1,3,1,1,1,1,1,1,1,1,0,0,1,1,3,3,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1
1916468503,4,0,19039,1,4,1,8,10,3,25.0,1,3,6,1,1,1,1,1,2,1,3,1,0,1,1,12,4,1,1,1,1,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,0
